date,ID,time_rel_sunrise,UST
2022-05-14,YKY,-185.1958073,35
2022-05-14,RRO,-169.4545388,10
2022-05-14,TbTbLg,-150.1497772,NA
2022-05-14,TbTbLg,-144.0608686,NA
2022-05-14,YKY,-112.8279922,35
2022-05-14,YKY,-112.6512243,NA
2022-05-14,YKY,-112.6512243,NA
2022-05-14,DgTbO,-87.56253693,NA
2022-05-14,RRO,-65.75439095,10
2022-05-14,RRO,-44.0803521,10
2022-05-14,RRO,-26.49523148,12
2022-05-14,RRO,-6.105787691,10
2022-05-14,RRO,17.94555812,12
2022-05-14,RRO,46.58292845,5
2022-05-14,DgTbO,81.57510209,25
2022-05-14,DgTbO,93.17552976,12
2022-05-14,RRO,93.25018164,12
2022-05-14,DgTbO,109.0928533,25
2022-05-14,DgTbO,109.4360615,NA
2022-05-14,DgTbO,109.4360615,NA
2022-05-14,RRO,118.7872276,9
2022-05-14,RRO,145.9013671,NA
2022-05-14,RRO,167.3523264,5
2022-05-14,RRO,192.2216827,12
2022-05-14,RRO,220.9492471,5
2022-05-14,RRO,283.0042843,8
2022-05-14,DgTbO,436.4360615,NA
2022-05-14,DgTbO,437.5416954,25
2022-05-14,DgTbO,454.9472642,25
2022-05-14,RRO,460.6646994,8
2022-05-14,DgTbO,482.4847273,25
2022-05-14,RRO,486.3784736,9
2022-05-14,DgTbO,507.469505,25
2022-05-14,RRO,508.6051303,8
2022-05-14,DgTbO,531.0645968,25
2022-05-14,RRO,537.9814041,12
2022-05-14,DgTbO,557.8628652,25
2022-05-14,DgTbO,595.8870354,25
2022-05-14,RRO,595.9048378,12
2022-05-14,DgTbO,617.1955525,25
2022-05-14,RRO,618.7767219,12
2022-05-14,DgTbO,637.5086202,25
2022-05-14,RRO,647.0325021,12
2022-05-14,DgTbO,669.4911063,25
2022-05-14,RRO,685.3886571,12
2022-05-14,DgTbO,700.8921104,25
2022-05-14,RRO,712.6245494,8
2022-05-14,DgTbO,735.8905112,25
2022-05-14,RRO,741.8516506,5
2022-05-14,RRO,762.2605412,10
2022-05-14,DgTbO,783.2384308,25
2022-05-14,RRO,794.5376871,10
2022-05-14,DgTbO,832.0450068,25
2022-05-14,DgTbO,875.4360615,NA
2022-05-14,DgTbO,875.4360615,NA
2022-05-14,DgTbO,875.9728781,NA
2022-05-14,DgTbO,901.056215,NA
2022-05-14,RRO,974.8067795,31
2022-05-14,RRO,975.600757,NA
2022-05-14,RRO,975.600757,NA
2022-05-14,TbTbLg,2042.816962,NA
2022-05-14,RRO,2131.600757,NA
2022-05-14,LbOW,2131.878472,NA
2022-05-14,DgTbO,2132.436061,NA
2022-05-14,YKY,2134.348776,NA
2022-05-16,DgTbO,-2840.264953,NA
2022-05-16,DgTbO,-2840.264953,NA
2022-05-16,DgTbO,-2790,NA
2022-05-16,LbOW,-2790,NA
2022-05-16,RRO,-2790,NA
2022-05-16,RbDgY,-2790,NA
2022-05-16,TbTbLg,-2790,NA
2022-05-16,YKY,-2790,NA
2022-05-16,RbDgY,-2510.191,3
2022-05-16,YKY,-2509.100906,19
2022-05-16,RbDgY,-2484.9949,3
2022-05-16,YKY,-2461.297086,19
2022-05-16,DgTbO,-2445.264953,NA
2022-05-16,RbDgY,-2443.8705,3
2022-05-16,DgTbO,-2440.467534,4
2022-05-16,YKY,-2434.182954,166
2022-05-16,DgTbO,-2431.963738,32
2022-05-16,DgTbO,-2406.940274,8
2022-05-16,RbDgY,-2406.9005,8
2022-05-16,YKY,-2405.100578,3
2022-05-16,RbDgY,-2379.359291,3
2022-05-16,YKY,-2378.610257,3
2022-05-16,DgTbO,-2376.997752,33
2022-05-16,YKY,-2363.512827,9
2022-05-16,DgTbO,-2355.877667,33
2022-05-16,RbDgY,-2347.586,8
2022-05-16,RRO,-2346.572962,12
2022-05-16,YKY,-2345.897464,8
2022-05-16,DgTbO,-2345.113494,12
2022-05-16,DgTbO,-2333.692119,11
2022-05-16,YKY,-2331.573064,19
2022-05-16,RRO,-2331.070871,13
2022-05-16,RbDgY,-2328.436049,9
2022-05-16,DgTbO,-2322.858243,32
2022-05-16,YKY,-2314.697794,166
2022-05-16,RRO,-2312.752898,9
2022-05-16,DgTbO,-2312.502332,33
2022-05-16,DgTbO,-2300.264433,10
2022-05-16,YKY,-2297.962443,21
2022-05-16,TbTbLg,-2297.756858,9
2022-05-16,RbDgY,-2294.6475,3
2022-05-16,DgTbO,-2291.342418,7
2022-05-16,DgTbO,-2285.865734,20
2022-05-16,YKY,-2285.711693,27
2022-05-16,TbTbLg,-2283.794245,16
2022-05-16,RbDgY,-2283.0971,17
2022-05-16,DgTbO,-2277.391811,33
2022-05-16,YKY,-2276.352176,19
2022-05-16,RbDgY,-2271.431663,17
2022-05-16,TbTbLg,-2267.961293,19
2022-05-16,YKY,-2267.057799,17
2022-05-16,DgTbO,-2264.49671,153
2022-05-16,RbDgY,-2257.2405,21
2022-05-16,DgTbO,-2255.873423,33
2022-05-16,YKY,-2255.175277,10
2022-05-16,TbTbLg,-2248.57747,19
2022-05-16,DgTbO,-2247.937211,10
2022-05-16,YKY,-2246.086731,27
2022-05-16,RbDgY,-2243.8932,19
2022-05-16,DgTbO,-2241.126207,7
2022-05-16,RRO,-2238.151835,98
2022-05-16,YKY,-2236.991426,1
2022-05-16,RbDgY,-2235.2636,20
2022-05-16,DgTbO,-2235.191474,11
2022-05-16,DgTbO,-2227.526688,20
2022-05-16,TbTbLg,-2226.258575,19
2022-05-16,YKY,-2225.931033,18
2022-05-16,RRO,-2224.04129,30
2022-05-16,RbDgY,-2223.7479,90
2022-05-16,DgTbO,-2221.609298,33
2022-05-16,YKY,-2218.219334,19
2022-05-16,RbDgY,-2213.7364,27
2022-05-16,DgTbO,-2212.926265,153
2022-05-16,YKY,-2208.750217,27
2022-05-16,RRO,-2208.54451,13
2022-05-16,TbTbLg,-2208.532364,62
2022-05-16,DgTbO,-2206.6231,1
2022-05-16,RbDgY,-2205.851043,20
2022-05-16,YKY,-2201.689879,169
2022-05-16,DgTbO,-2199.413793,33
2022-05-16,RbDgY,-2197.2821,19
2022-05-16,YKY,-2193.55709,27
2022-05-16,LbOW,-2193.32999,NA
2022-05-16,DgTbO,-2193.190644,11
2022-05-16,TbTbLg,-2189.449466,19
2022-05-16,YKY,-2187.743507,20
2022-05-16,LbOW,-2187.439109,20
2022-05-16,RbDgY,-2186.9237,20
2022-05-16,DgTbO,-2185.781829,4
2022-05-16,YKY,-2180.565061,1
2022-05-16,DgTbO,-2180.163478,32
2022-05-16,RbDgY,-2174.9084,20
2022-05-16,YKY,-2173.97972,3
2022-05-16,DgTbO,-2172.578044,11
2022-05-16,YKY,-2167.373407,166
2022-05-16,RbDgY,-2167.1184,3
2022-05-16,TbTbLg,-2166.954547,60
2022-05-16,DgTbO,-2165.72721,12
2022-05-16,YKY,-2159.20722,9
2022-05-16,DgTbO,-2158.975953,4
2022-05-16,RbDgY,-2157.3927,8
2022-05-16,DgTbO,-2152.652872,155
2022-05-16,TbTbLg,-2151.519733,9
2022-05-16,YKY,-2150.663001,8
2022-05-16,RbDgY,-2149.2613,8
2022-05-16,DgTbO,-2146.963309,8
2022-05-16,YKY,-2143.57874,3
2022-05-16,LbOW,-2143.449299,3
2022-05-16,TbTbLg,-2142.63104,3
2022-05-16,RbDgY,-2141.2979,3
2022-05-16,YKY,-2137.111611,166
2022-05-16,DgTbO,-2136.730658,11
2022-05-16,TbTbLg,-2134.848762,9
2022-05-16,RbDgY,-2134.6096,9
2022-05-16,DgTbO,-2129.133004,33
2022-05-16,LbOW,-2129.051623,NA
2022-05-16,YKY,-2127.766185,17
2022-05-16,RbDgY,-2125.4806,17
2022-05-16,TbTbLg,-2124.594367,19
2022-05-16,YKY,-2122.924211,1
2022-05-16,DgTbO,-2122.892883,7
2022-05-16,DgTbO,-2115.909302,7
2022-05-16,YKY,-2115.689644,19
2022-05-16,TbTbLg,-2114.886251,62
2022-05-16,RbDgY,-2113.4167,17
2022-05-16,YKY,-2111.314542,27
2022-05-16,TbTbLg,-2107.997479,64
2022-05-16,DgTbO,-2106.937498,20
2022-05-16,RbDgY,-2104.5513,20
2022-05-16,YKY,-2102.83472,169
2022-05-16,TbTbLg,-2101.145752,19
2022-05-16,DgTbO,-2100.77374,33
2022-05-16,RbDgY,-2099.1744,19
2022-05-16,YKY,-2097.838023,27
2022-05-16,TbTbLg,-2091.243196,20
2022-05-16,DgTbO,-2090.736472,33
2022-05-16,RbDgY,-2089.296,20
2022-05-16,YKY,-2088.102044,1
2022-05-16,RbDgY,-2085.6605,91
2022-05-16,DgTbO,-2082.43183,153
2022-05-16,RbDgY,-2078.4394,18
2022-05-16,TbTbLg,-2078.025836,19
2022-05-16,YKY,-2078.001877,18
2022-05-16,LbOW,-2073.280086,13
2022-05-16,YKY,-2070.650824,21
2022-05-16,DgTbO,-2070.134186,1
2022-05-16,RRO,-2069.036464,10
2022-05-16,RbDgY,-2069.0314,21
2022-05-16,TbTbLg,-2068.808408,10
2022-05-16,DgTbO,-2062.944793,33
2022-05-16,YKY,-2062.856025,13
2022-05-16,TbTbLg,-2061.896489,64
2022-05-16,RbDgY,-2060.5546,21
2022-05-16,RRO,-2059.277862,97
2022-05-16,LbOW,-2057.8688,NA
2022-05-16,YKY,-2057.083748,165
2022-05-16,TbTbLg,-2055.067904,13
2022-05-16,YKY,-2051.56158,10
2022-05-16,RbDgY,-2051.259,13
2022-05-16,DgTbO,-2051.174901,7
2022-05-16,TbTbLg,-2048.956952,21
2022-05-16,RRO,-2047.089146,13
2022-05-16,DgTbO,-2047.052452,20
2022-05-16,RbDgY,-2044.3834,3
2022-05-16,YKY,-2043.508948,13
2022-05-16,TbTbLg,-2042.549431,16
2022-05-16,DgTbO,-2040.450559,10
2022-05-16,YKY,-2036.933855,21
2022-05-16,RRO,-2036.543382,97
2022-05-16,TbTbLg,-2035.994033,18
2022-05-16,RbDgY,-2035.9482,21
2022-05-16,DgTbO,-2035.023663,7
2022-05-16,YKY,-2029.959842,1
2022-05-16,DgTbO,-2029.83575,20
2022-05-16,RbDgY,-2029.554749,1
2022-05-16,RRO,-2029.384616,20
2022-05-16,TbTbLg,-2028.274078,20
2022-05-16,RRO,-2024.98555,30
2022-05-16,DgTbO,-2023.233857,30
2022-05-16,TbTbLg,-2022.542318,1
2022-05-16,RbDgY,-2021.4491,20
2022-05-16,YKY,-2020.578772,20
2022-05-16,RRO,-2016.987867,30
2022-05-16,DgTbO,-2016.622006,7
2022-05-16,RbDgY,-2015.6281,18
2022-05-16,TbTbLg,-2015.09156,17
2022-05-16,YKY,-2014.851456,18
2022-05-16,DgTbO,-2010.508036,1
2022-05-16,RRO,-2009.036907,13
2022-05-16,RbDgY,-2008.969,91
2022-05-16,TbTbLg,-2007.633339,19
2022-05-16,YKY,-2007.086884,19
2022-05-16,DgTbO,-2004.752539,33
2022-05-16,YKY,-2000.026167,17
2022-05-16,TbTbLg,-2000.022346,5
2022-05-16,RRO,-1999.005912,98
2022-05-16,DgTbO,-1998.728183,153
2022-05-16,TbTbLg,-1993.513183,13
2022-05-16,YKY,-1992.308956,1
2022-05-16,DgTbO,-1991.966968,153
2022-05-16,RRO,-1990.71499,13
2022-05-16,TbTbLg,-1986.337368,21
2022-05-16,YKY,-1984.432995,10
2022-05-16,DgTbO,-1983.110432,33
2022-05-16,TbTbLg,-1980.33746,16
2022-05-16,RRO,-1978.381248,12
2022-05-16,YKY,-1977.336098,21
2022-05-16,DgTbO,-1976.851321,10
2022-05-16,RbDgY,-1976.7794,21
2022-05-16,TbTbLg,-1974.407048,10
2022-05-16,DgTbO,-1970.299216,32
2022-05-16,RbDgY,-1970.0162,3
2022-05-16,YKY,-1969.482227,3
2022-05-16,TbTbLg,-1967.814502,22
2022-05-16,RRO,-1965.464041,12
2022-05-16,DgTbO,-1964.384397,12
2022-05-16,YKY,-1962.829631,9
2022-05-16,RbDgY,-1962.1554,8
2022-05-16,TbTbLg,-1960.995209,9
2022-05-16,DgTbO,-1958.83801,11
2022-05-16,YKY,-1956.999767,166
2022-05-16,RbDgY,-1954.3862,9
2022-05-16,TbTbLg,-1953.592567,3
2022-05-16,DgTbO,-1952.158774,4
2022-05-16,RRO,-1950.590315,12
2022-05-16,YKY,-1949.121723,9
2022-05-16,TbTbLg,-1947.171425,9
2022-05-16,DgTbO,-1946.794949,32
2022-05-16,RbDgY,-1945.6304,8
2022-05-16,YKY,-1942.578347,8
2022-05-16,TbTbLg,-1939.611433,60
2022-05-16,DgTbO,-1939.25655,12
2022-05-16,RRO,-1939.098551,6
2022-05-16,RbDgY,-1937.3027,8
2022-05-16,YKY,-1936.525172,3
2022-05-16,DgTbO,-1933.58552,33
2022-05-16,TbTbLg,-1932.551359,3
2022-05-16,RRO,-1931.616226,12
2022-05-16,RbDgY,-1930.8226,3
2022-05-16,YKY,-1930.452821,166
2022-05-16,DgTbO,-1928.223196,8
2022-05-16,TbTbLg,-1926.509838,8
2022-05-16,YKY,-1923.946419,3
2022-05-16,RbDgY,-1921.9086,3
2022-05-16,RRO,-1921.474222,3
2022-05-16,DgTbO,-1921.317748,12
2022-05-16,TbTbLg,-1920.421915,18
2022-05-16,YKY,-1919.391455,9
2022-05-16,RbDgY,-1916.0252,8
2022-05-16,TbTbLg,-1914.959084,20
2022-05-16,DgTbO,-1914.536618,20
2022-05-16,YKY,-1913.606344,8
2022-05-16,RRO,-1912.893271,30
2022-05-16,TbTbLg,-1908.931416,9
2022-05-16,RbDgY,-1908.5682,20
2022-05-16,YKY,-1907.396396,20
2022-05-16,DgTbO,-1906.412947,7
2022-05-16,RRO,-1904.824366,13
2022-05-16,RbDgY,-1902.4905,90
2022-05-16,TbTbLg,-1901.334313,1
2022-05-16,YKY,-1900.351303,1
2022-05-16,DgTbO,-1898.677758,33
2022-05-16,RRO,-1897.152294,13
2022-05-16,RbDgY,-1897.0525,18
2022-05-16,YKY,-1894.848357,18
2022-05-16,TbTbLg,-1893.903871,19
2022-05-16,DgTbO,-1892.221622,1
2022-05-16,RbDgY,-1891.7033,90
2022-05-16,YKY,-1889.540751,27
2022-05-16,RRO,-1889.048699,30
2022-05-16,TbTbLg,-1887.612356,62
2022-05-16,RbDgY,-1884.9526,19
2022-05-16,DgTbO,-1884.604052,153
2022-05-16,YKY,-1883.150248,19
2022-05-16,TbTbLg,-1881.547687,19
2022-05-16,RRO,-1881.106045,97
2022-05-16,RbDgY,-1879.237,17
2022-05-16,DgTbO,-1879.157242,7
2022-05-16,YKY,-1877.723297,27
2022-05-16,TbTbLg,-1874.858127,64
2022-05-16,DgTbO,-1873.175719,20
2022-05-16,YKY,-1872.483447,169
2022-05-16,RRO,-1871.782726,10
2022-05-16,RbDgY,-1871.7648,20
2022-05-16,TbTbLg,-1868.714675,18
2022-05-16,RbDgY,-1866.540418,1
2022-05-16,YKY,-1866.444133,1
2022-05-16,DgTbO,-1866.374025,33
2022-05-16,TbTbLg,-1862.529638,20
2022-05-16,RRO,-1861.882186,30
2022-05-16,DgTbO,-1861.086165,10
2022-05-16,YKY,-1860.918748,20
2022-05-16,RbDgY,-1859.3679,20
2022-05-16,TbTbLg,-1857.446347,1
2022-05-16,YKY,-1855.378436,18
2022-05-16,DgTbO,-1853.862857,10
2022-05-16,RRO,-1853.821586,30
2022-05-16,RbDgY,-1852.9378,90
2022-05-16,TbTbLg,-1852.094624,18
2022-05-16,YKY,-1850.176767,1
2022-05-16,DgTbO,-1847.546155,7
2022-05-16,RbDgY,-1844.8966,18
2022-05-16,RRO,-1844.040359,13
2022-05-16,YKY,-1843.428192,18
2022-05-16,DgTbO,-1842.011857,20
2022-05-16,RbDgY,-1837.6616,8
2022-05-16,YKY,-1837.348928,21
2022-05-16,RRO,-1835.603739,10
2022-05-16,DgTbO,-1834.330026,33
2022-05-16,TbTbLg,-1833.446923,NA
2022-05-16,YKY,-1831.127757,19
2022-05-16,RbDgY,-1830.7306,21
2022-05-16,TbTbLg,-1830.17686,19
2022-05-16,DgTbO,-1829.253398,153
2022-05-16,RRO,-1826.672827,15
2022-05-16,YKY,-1824.982523,27
2022-05-16,RbDgY,-1824.4322,19
2022-05-16,TbTbLg,-1822.70636,19
2022-05-16,DgTbO,-1822.613648,1
2022-05-16,RRO,-1819.600485,13
2022-05-16,YKY,-1819.170101,19
2022-05-16,RbDgY,-1817.8689,27
2022-05-16,DgTbO,-1816.811789,7
2022-05-16,TbTbLg,-1816.674098,62
2022-05-16,YKY,-1813.30292,169
2022-05-16,RbDgY,-1813.1455,19
2022-05-16,RRO,-1810.934911,19
2022-05-16,DgTbO,-1810.925436,20
2022-05-16,TbTbLg,-1810.776052,64
2022-05-16,YKY,-1807.034304,18
2022-05-16,RbDgY,-1806.5127,90
2022-05-16,DgTbO,-1805.341851,33
2022-05-16,RRO,-1805.059784,30
2022-05-16,TbTbLg,-1804.632597,1
2022-05-16,YKY,-1801.58739,1
2022-05-16,RbDgY,-1800.5127,18
2022-05-16,DgTbO,-1799.371016,10
2022-05-16,TbTbLg,-1798.526262,20
2022-05-16,RRO,-1796.519093,97
2022-05-16,YKY,-1795.404519,27
2022-05-16,RbDgY,-1794.6015,20
2022-05-16,TbTbLg,-1793.725433,17
2022-05-16,DgTbO,-1792.808719,32
2022-05-16,RbDgY,-1789.3564,27
2022-05-16,YKY,-1788.330264,19
2022-05-16,RRO,-1787.612056,98
2022-05-16,TbTbLg,-1787.582063,18
2022-05-16,DgTbO,-1786.211216,153
2022-05-16,RbDgY,-1783.5923,17
2022-05-16,YKY,-1782.638702,17
2022-05-16,TbTbLg,-1780.309044,17
2022-05-16,RRO,-1779.898356,30
2022-05-16,DgTbO,-1779.867193,11
2022-05-16,YKY,-1776.75015,169
2022-05-16,RbDgY,-1776.5224,3
2022-05-16,DgTbO,-1772.762731,20
2022-05-16,RRO,-1770.99689,13
2022-05-16,YKY,-1770.113303,20
2022-05-16,RbDgY,-1769.8841,8
2022-05-16,YKY,-1764.567666,3
2022-05-16,RbDgY,-1762.7102,3
2022-05-16,YKY,-1759.574037,166
2022-05-16,DgTbO,-1757.765207,11
2022-05-16,RRO,-1757.059795,9
2022-05-16,RbDgY,-1755.7805,9
2022-05-16,YKY,-1753.90288,9
2022-05-16,RRO,-1748.881248,12
2022-05-16,DgTbO,-1747.745733,32
2022-05-16,RbDgY,-1746.929,8
2022-05-16,YKY,-1744.600179,8
2022-05-16,RbDgY,-1740.9901,92
2022-05-16,RRO,-1740.971917,97
2022-05-16,TbTbLg,-1740.458465,NA
2022-05-16,TbTbLg,-1740.458465,NA
2022-05-16,TbTbLg,-1739.916479,NA
2022-05-16,YKY,-1738.645242,1
2022-05-16,DgTbO,-1737.768506,7
2022-05-16,RbDgY,-1735.223691,91
2022-05-16,YKY,-1733.451073,20
2022-05-16,RRO,-1732.495036,30
2022-05-16,RbDgY,-1730.6677,20
2022-05-16,YKY,-1728.676292,1
2022-05-16,DgTbO,-1728.291197,20
2022-05-16,RbDgY,-1725.0687,18
2022-05-16,YKY,-1723.082286,18
2022-05-16,RRO,-1722.470979,97
2022-05-16,DgTbO,-1720.729065,33
2022-05-16,LbOW,-1719.928788,NA
2022-05-16,RbDgY,-1719.8388,90
2022-05-16,YKY,-1718.743013,1
2022-05-16,RRO,-1715.352581,30
2022-05-16,RbDgY,-1713.4419,18
2022-05-16,YKY,-1712.742242,19
2022-05-16,DgTbO,-1711.751674,7
2022-05-16,YKY,-1706.385699,27
2022-05-16,RbDgY,-1705.867,90
2022-05-16,RRO,-1705.51585,12
2022-05-16,DgTbO,-1703.506572,12
2022-05-16,YKY,-1700.604719,169
2022-05-16,RbDgY,-1699.4771,19
2022-05-16,RRO,-1698.995488,19
2022-05-16,DgTbO,-1696.824577,20
2022-05-16,YKY,-1694.332127,18
2022-05-16,RbDgY,-1692.6168,18
2022-05-16,RRO,-1692.529263,30
2022-05-16,DgTbO,-1690.5228,33
2022-05-16,YKY,-1689.807849,1
2022-05-16,RbDgY,-1687.6353,20
2022-05-16,DgTbO,-1684.347762,10
2022-05-16,RRO,-1683.993621,10
2022-05-16,YKY,-1683.204217,27
2022-05-16,RbDgY,-1681.4119,27
2022-05-16,DgTbO,-1678.236095,10
2022-05-16,YKY,-1678.114957,169
2022-05-16,RRO,-1676.094485,97
2022-05-16,RbDgY,-1675.8906,8
2022-05-16,YKY,-1670.649044,20
2022-05-16,DgTbO,-1670.58947,7
2022-05-16,RbDgY,-1669.4729,20
2022-05-16,RRO,-1667.825744,20
2022-05-16,YKY,-1666.199571,1
2022-05-16,DgTbO,-1664.836898,20
2022-05-16,RbDgY,-1663.9586,20
2022-05-16,RRO,-1661.94925,13
2022-05-16,DgTbO,-1660.020791,1
2022-05-16,YKY,-1659.8692,18
2022-05-16,RbDgY,-1658.1168,18
2022-05-16,YKY,-1653.778065,27
2022-05-16,DgTbO,-1652.733262,33
2022-05-16,RRO,-1652.036201,98
2022-05-16,RbDgY,-1651.1801,27
2022-05-16,YKY,-1648.705641,169
2022-05-16,DgTbO,-1647.874908,153
2022-05-16,RbDgY,-1645.9766,90
2022-05-16,YKY,-1642.807984,18
2022-05-16,RRO,-1642.254974,97
2022-05-16,DgTbO,-1641.812529,7
2022-05-16,RbDgY,-1639.6436,90
2022-05-16,YKY,-1636.455254,19
2022-05-16,DgTbO,-1635.82056,20
2022-05-16,RRO,-1634.60235,12
2022-05-16,RbDgY,-1633.2606,27
2022-05-16,YKY,-1630.165579,169
2022-05-16,DgTbO,-1629.356838,32
2022-05-16,RbDgY,-1628.2653,19
2022-05-16,RRO,-1627.256364,12
2022-05-16,YKY,-1623.220517,27
2022-05-16,DgTbO,-1622.956495,4
2022-05-16,RbDgY,-1622.0502,17
2022-05-16,RRO,-1617.55225,98
2022-05-16,DgTbO,-1616.619513,12
2022-05-16,YKY,-1615.853657,21
2022-05-16,RbDgY,-1614.9457,21
2022-05-16,DgTbO,-1610.895105,11
2022-05-16,YKY,-1609.548569,1
2022-05-16,RRO,-1609.177278,97
2022-05-16,RbDgY,-1607.9674,21
2022-05-16,TbTbLg,-1607.458465,NA
2022-05-16,TbTbLg,-1605.507168,16
2022-05-16,TbTbLg,-1603.081301,NA
2022-05-16,YKY,-1602.468375,5
2022-05-16,RbDgY,-1601.6122,18
2022-05-16,TbTbLg,-1600.859685,5
2022-05-16,DgTbO,-1600.636235,33
2022-05-16,RRO,-1600.526947,5
2022-05-16,YKY,-1595.995088,13
2022-05-16,TbTbLg,-1594.632394,13
2022-05-16,RbDgY,-1594.4258,22
2022-05-16,DgTbO,-1593.517692,7
2022-05-16,RRO,-1592.194397,12
2022-05-16,YKY,-1590.995587,21
2022-05-16,TbTbLg,-1588.438069,10
2022-05-16,RbDgY,-1587.109664,16
2022-05-16,DgTbO,-1585.934436,10
2022-05-16,RRO,-1584.557015,10
2022-05-16,YKY,-1582.38529,18
2022-05-16,TbTbLg,-1581.868783,1
2022-05-16,RbDgY,-1581.290041,8
2022-05-16,LbOW,-1579.825247,NA
2022-05-16,DgTbO,-1579.203153,10
2022-05-16,YKY,-1576.324204,1
2022-05-16,RbDgY,-1576.318737,1
2022-05-16,RRO,-1576.191142,13
2022-05-16,TbTbLg,-1575.67903,61
2022-05-16,DgTbO,-1570.676391,33
2022-05-16,TbTbLg,-1570.114349,18
2022-05-16,RRO,-1568.98255,13
2022-05-16,RbDgY,-1568.927875,90
2022-05-16,YKY,-1568.450536,20
2022-05-16,TbTbLg,-1564.720938,20
2022-05-16,DgTbO,-1562.790368,4
2022-05-16,YKY,-1562.442964,27
2022-05-16,RbDgY,-1562.433897,3
2022-05-16,RRO,-1561.476991,12
2022-05-16,TbTbLg,-1560.549742,17
2022-05-16,DgTbO,-1556.896975,32
2022-05-16,YKY,-1556.204445,27
2022-05-16,RbDgY,-1555.296053,18
2022-05-16,TbTbLg,-1554.637772,22
2022-05-16,RRO,-1553.366457,97
2022-05-16,DgTbO,-1550.567034,12
2022-05-16,YKY,-1550.00811,169
2022-05-16,TbTbLg,-1548.744396,19
2022-05-16,RbDgY,-1548.621687,19
2022-05-16,DgTbO,-1545.455201,7
2022-05-16,TbTbLg,-1542.050025,16
2022-05-16,YKY,-1541.782976,3
2022-05-16,RRO,-1541.191617,12
2022-05-16,RbDgY,-1540.658219,3
2022-05-16,DgTbO,-1540.181424,20
2022-05-16,TbTbLg,-1536.860335,1
2022-05-16,YKY,-1534.933139,1
2022-05-16,RbDgY,-1534.615212,90
2022-05-16,DgTbO,-1534.492221,153
2022-05-16,RRO,-1531.764229,13
2022-05-16,TbTbLg,-1530.531702,62
2022-05-16,YKY,-1530.133028,27
2022-05-16,RbDgY,-1528.490317,19
2022-05-16,YKY,-1525.680071,169
2022-05-16,RbDgY,-1522.690141,27
2022-05-16,RRO,-1521.946951,13
2022-05-16,DgTbO,-1521.184559,153
2022-05-16,YKY,-1520.027872,18
2022-05-16,RbDgY,-1517.710017,90
2022-05-16,DgTbO,-1514.61522,33
2022-05-16,YKY,-1513.743711,1
2022-05-16,RRO,-1513.164798,13
2022-05-16,RbDgY,-1511.687824,20
2022-05-16,DgTbO,-1507.137581,1
2022-05-16,YKY,-1506.968979,20
2022-05-16,RbDgY,-1504.416667,1
2022-05-16,RRO,-1503.867864,13
2022-05-16,YKY,-1501.780936,19
2022-05-16,DgTbO,-1499.631777,7
2022-05-16,RbDgY,-1496.890416,19
2022-05-16,YKY,-1496.521752,27
2022-05-16,DgTbO,-1493.900329,20
2022-05-16,RbDgY,-1490.633699,18
2022-05-16,YKY,-1489.969831,1
2022-05-16,RRO,-1487.642594,13
2022-05-16,DgTbO,-1486.831075,33
2022-05-16,RbDgY,-1484.556002,21
2022-05-16,YKY,-1484.12693,21
2022-05-16,DgTbO,-1479.628038,10
2022-05-16,YKY,-1478.918397,10
2022-05-16,RRO,-1478.866011,97
2022-05-16,TbTbLg,-1477.616463,3
2022-05-16,RbDgY,-1477.064318,93
2022-05-16,DgTbO,-1471.819468,10
2022-05-16,TbTbLg,-1471.278653,18
2022-05-16,YKY,-1471.107846,18
2022-05-16,RbDgY,-1469.474136,18
2022-05-16,TbTbLg,-1467.250905,1
2022-05-16,YKY,-1465.568913,1
2022-05-16,DgTbO,-1465.447295,7
2022-05-16,RbDgY,-1462.662377,20
2022-05-16,TbTbLg,-1461.704693,16
2022-05-16,YKY,-1460.044808,16
2022-05-16,DgTbO,-1458.856833,33
2022-05-16,TbTbLg,-1457.001102,5
2022-05-16,RbDgY,-1456.02964,5
2022-05-16,YKY,-1454.860007,18
2022-05-16,TbTbLg,-1451.991899,13
2022-05-16,DgTbO,-1451.87207,11
2022-05-16,YKY,-1449.662338,21
2022-05-16,TbTbLg,-1446.50592,10
2022-05-16,DgTbO,-1445.457636,4
2022-05-16,YKY,-1444.441806,10
2022-05-16,LbOW,-1441.549478,NA
2022-05-16,TbTbLg,-1439.746786,21
2022-05-16,DgTbO,-1437.979997,12
2022-05-16,YKY,-1437.236678,21
2022-05-16,TbTbLg,-1434.307102,16
2022-05-16,YKY,-1430.938393,13
2022-05-16,TbTbLg,-1428.793281,5
2022-05-16,YKY,-1424.781693,165
2022-05-16,DgTbO,-1424.39069,8
2022-05-16,TbTbLg,-1422.737815,13
2022-05-16,YKY,-1418.959434,21
2022-05-16,DgTbO,-1417.532667,33
2022-05-16,YKY,-1412.506411,9
2022-05-16,DgTbO,-1412.505328,10
2022-05-16,YKY,-1406.040186,8
2022-05-16,DgTbO,-1405.675469,8
2022-05-16,RRO,-1402.590792,3
2022-05-16,YKY,-1400.222591,9
2022-05-16,DgTbO,-1398.303446,33
2022-05-16,YKY,-1394.541729,166
2022-05-16,DgTbO,-1391.818601,20
2022-05-16,RbDgY,-1390.34155,8
2022-05-16,YKY,-1388.344218,3
2022-05-16,DgTbO,-1385.854807,7
