date,ID,time_rel_sunrise,UST,Phase,index
2022-05-13,LbOW,-1161.592741,10,DC,6085
2022-05-13,LbOW,-1148.784429,10,DC,6086
2022-05-13,LbOW,-1140.45029,3,DC,6087
2022-05-13,LbOW,-1130.58245,8,DC,6088
2022-05-13,LbOW,-1122.382114,9,DC,6089
2022-05-13,LbOW,-1108.297652,13,DC,6090
2022-05-13,LbOW,-1101.513532,29,DC,6091
2022-05-13,LbOW,-1094.395915,10,DC,6092
2022-05-13,LbOW,-1088.461525,5,DC,6093
2022-05-13,LbOW,-1082.097696,16,DC,6094
2022-05-13,LbOW,-1077.08612,13,DC,6095
2022-05-13,LbOW,-1069.768336,10,DC,6096
2022-05-13,LbOW,-1062.325965,21,DC,6097
2022-05-13,LbOW,-1055.249023,5,DC,6098
2022-05-13,LbOW,-1049.533913,8,DC,6099
2022-05-13,LbOW,-1041.397552,10,DC,6100
2022-05-13,LbOW,-1033.014474,13,DC,6101
2022-05-13,LbOW,-1025.663856,9,DC,6102
2022-05-13,LbOW,-1017.024932,3,DC,6103
2022-05-13,LbOW,-1007.536287,8,DC,6104
2022-05-13,LbOW,-997.2207587,29,DC,6105
2022-05-13,LbOW,-990.986757,10,DC,6106
2022-05-13,LbOW,-981.5464354,9,DC,6107
2022-05-13,LbOW,-974.0085103,3,DC,6108
2022-05-13,LbOW,-965.6482742,3,DC,6109
2022-05-13,LbOW,-957.1692453,8,DC,6110
2022-05-13,LbOW,-949.3083601,9,DC,6111
2022-05-13,LbOW,-940.7548487,8,DC,6112
2022-05-13,LbOW,-931.9469039,8,DC,6113
2022-05-13,LbOW,-922.2115558,9,DC,6114
2022-05-13,LbOW,-911.1148168,10,DC,6115
2022-05-13,LbOW,-900.7627333,13,DC,6116
2022-05-13,LbOW,-890.913184,13,DC,6117
2022-05-13,LbOW,-882.5986287,5,DC,6118
2022-05-13,LbOW,-873.489156,29,DC,6119
2022-05-13,LbOW,-864.7314612,10,DC,6120
2022-05-13,LbOW,-854.6808936,10,DC,6121
2022-05-13,LbOW,-846.3617715,10,DC,6122
2022-05-13,LbOW,-836.9279409,29,DC,6123
2022-05-13,LbOW,-828.2935889,21,DC,6124
2022-05-13,LbOW,-819.9516239,8,DC,6125
2022-05-13,LbOW,-811.5593971,5,DC,6126
2022-05-13,LbOW,-803.4778301,9,DC,6127
2022-05-13,LbOW,-793.7333492,5,DC,6128
2022-05-13,LbOW,-783.5704512,13,DC,6129
2022-05-13,LbOW,-776.4555139,29,DC,6130
2022-05-13,LbOW,-767.309502,9,DC,6131
2022-05-13,LbOW,-755.4176451,9,DC,6132
2022-05-13,LbOW,-746.1759039,9,DC,6133
2022-05-13,LbOW,-738.4049864,8,DC,6134
2022-05-13,LbOW,-685.6167302,8,DC,6135
2022-05-13,LbOW,-678.3940359,3,DC,6136
2022-05-13,LbOW,-670.3832662,9,DC,6137
2022-05-13,LbOW,-664.3621165,3,DC,6138
2022-05-13,LbOW,-655.8258607,3,DC,6139
2022-05-13,LbOW,-619.2581918,9,DC,6140
2022-05-13,LbOW,-609.4120562,13,DC,6141
2022-05-13,LbOW,-499.7155099,13,DC,6144
2022-05-13,LbOW,-473.6981947,8,DC,6145
2022-05-13,LbOW,-460.4666415,9,DC,6146
2022-05-13,LbOW,-452.4036641,3,DC,6147
2022-05-13,LbOW,-445.2516482,NA,DC,6148
2022-05-13,LbOW,-437.9833387,9,DC,6149
2022-05-13,LbOW,-430.4889038,29,DC,6150
2022-05-13,LbOW,-424.1315591,21,DC,6151
2022-05-13,LbOW,-415.8036934,10,DC,6152
2022-05-13,LbOW,-407.2820041,29,DC,6153
2022-05-13,LbOW,-399.9749619,13,DC,6154
2022-05-13,LbOW,-390.6973374,29,DC,6155
2022-05-13,LbOW,-376.2834738,21,DC,6156
2022-05-13,LbOW,-368.0674908,3,DC,6157
2022-05-13,LbOW,-353.6228384,9,DC,6158
2022-05-13,LbOW,-342.8621773,8,DC,6159
2022-05-13,LbOW,-330.6126504,3,DC,6160
2022-05-13,LbOW,-321.1347749,9,DC,6161
2022-05-13,LbOW,-229.6897598,20,DC,6163
2022-05-13,LbOW,-212.4202581,20,DC,6164
2022-05-13,LbOW,-163.6224511,20,DC,6165
2022-05-13,LbOW,-140.3121775,20,DC,6166
2022-05-13,LbOW,-106.5872245,20,DC,6167
2022-05-14,LbOW,-2276.862392,NA,DC,6174
2022-05-14,LbOW,-2173.027082,NA,DC,6175
2022-05-14,LbOW,-2149.625225,10,DC,6176
2022-05-14,LbOW,-2132.075788,10,DC,6177
2022-05-14,LbOW,-2121.061665,21,DC,6178
2022-05-14,LbOW,-2112.010362,8,DC,6179
2022-05-14,LbOW,-2099.930074,9,DC,6180
2022-05-14,LbOW,-2076.344935,13,DC,6181
2022-05-14,LbOW,-2063.171706,29,DC,6182
2022-05-14,LbOW,-2048.860922,29,DC,6183
2022-05-14,LbOW,-2038.618545,8,DC,6184
2022-05-14,LbOW,-2027.443837,9,DC,6185
2022-05-14,LbOW,-2019.26688,10,DC,6186
2022-05-14,LbOW,-2005.607383,120,DC,6187
2022-05-14,LbOW,-1998.83116,9,DC,6188
2022-05-14,LbOW,-1988.731521,120,DC,6189
2022-05-14,LbOW,-1977.77983,17,DC,6190
2022-05-14,LbOW,-1967.55974,13,DC,6191
2022-05-14,LbOW,-1955.077941,10,DC,6192
2022-05-14,LbOW,-1946.169382,9,DC,6193
2022-05-14,LbOW,-1938.866769,17,DC,6194
2022-05-14,LbOW,-1929.003562,21,DC,6195
2022-05-14,LbOW,-1917.793134,17,DC,6196
2022-05-14,LbOW,-1909.339588,29,DC,6197
2022-05-14,LbOW,-1903.143298,13,DC,6198
2022-05-14,LbOW,-1895.581953,10,DC,6199
2022-05-14,LbOW,-1890.170792,21,DC,6200
2022-05-14,LbOW,-1882.988626,9,DC,6201
2022-05-14,LbOW,-1876.564823,3,DC,6202
2022-05-14,LbOW,-1869.810911,8,DC,6203
2022-05-14,LbOW,-1862.713502,9,DC,6204
2022-05-14,LbOW,-1855.245833,3,DC,6205
2022-05-14,LbOW,-1849.250291,9,DC,6206
2022-05-14,LbOW,-1841.599724,10,DC,6207
2022-05-14,LbOW,-1836.844338,5,DC,6208
2022-05-14,LbOW,-1830.059208,13,DC,6209
2022-05-14,LbOW,-1819.674093,10,DC,6210
2022-05-14,LbOW,-1812.862201,29,DC,6211
2022-05-14,LbOW,-1807.446627,21,DC,6212
2022-05-14,LbOW,-1802.4637,10,DC,6213
2022-05-14,LbOW,-1796.628759,13,DC,6214
2022-05-14,LbOW,-1791.373779,21,DC,6215
2022-05-14,LbOW,-1785.859993,17,DC,6216
2022-05-14,LbOW,-1775.354432,8,DC,6217
2022-05-14,LbOW,-1770.019156,3,DC,6218
2022-05-14,LbOW,-1762.16783,10,DC,6219
2022-05-14,LbOW,-1756.966381,9,DC,6220
2022-05-14,LbOW,-1751.729175,8,DC,6221
2022-05-14,LbOW,-1742.089035,3,DC,6222
2022-05-14,LbOW,-1734.683837,5,DC,6223
2022-05-14,LbOW,-1726.779008,8,DC,6224
2022-05-14,LbOW,-1719.993885,9,DC,6225
2022-05-14,LbOW,-1713.275677,29,DC,6226
2022-05-14,LbOW,-1708.069768,21,DC,6227
2022-05-14,LbOW,-1701.543344,17,DC,6228
2022-05-14,LbOW,-1695.364951,9,DC,6229
2022-05-14,LbOW,-1689.842245,8,DC,6230
2022-05-14,LbOW,-1683.721844,10,DC,6231
2022-05-14,LbOW,-1677.311401,120,DC,6232
2022-05-14,LbOW,-1669.651927,120,DC,6233
2022-05-14,LbOW,-1661.650751,9,DC,6234
2022-05-14,LbOW,-1654.457891,13,DC,6235
2022-05-14,LbOW,-1646.878719,10,DC,6236
2022-05-14,LbOW,-1640.660178,29,DC,6237
2022-05-14,LbOW,-1634.383559,8,DC,6238
2022-05-14,LbOW,-1628.401945,9,DC,6239
2022-05-14,LbOW,-1622.19621,5,DC,6240
2022-05-14,LbOW,-1616.490641,13,DC,6241
2022-05-14,LbOW,-1610.709231,3,DC,6242
2022-05-14,LbOW,-1605.588079,9,DC,6243
2022-05-14,LbOW,-1599.788799,8,DC,6244
2022-05-14,LbOW,-1592.780624,3,DC,6245
2022-05-14,LbOW,-1586.945723,10,DC,6246
2022-05-14,LbOW,-1580.276562,21,DC,6247
2022-05-14,LbOW,-1574.205182,9,DC,6248
2022-05-14,LbOW,-1567.328708,13,DC,6249
2022-05-14,LbOW,-1561.281773,29,DC,6250
2022-05-14,LbOW,-1556.435125,13,DC,6251
2022-05-14,LbOW,-1548.086243,10,DC,6252
2022-05-14,LbOW,-1540.243868,9,DC,6253
2022-05-14,LbOW,-1533.771053,8,DC,6254
2022-05-14,LbOW,-1527.949457,3,DC,6255
2022-05-14,LbOW,-1521.521251,9,DC,6256
2022-05-14,LbOW,-1514.646866,8,DC,6257
2022-05-14,LbOW,-1507.852824,10,DC,6258
2022-05-14,LbOW,-1501.35766,3,DC,6259
2022-05-14,LbOW,-1494.835775,21,DC,6260
2022-05-14,LbOW,-1488.898193,17,DC,6261
2022-05-14,LbOW,-1481.988164,13,DC,6262
2022-05-14,LbOW,-1476.626122,5,DC,6263
2022-05-14,LbOW,-1470.233526,10,DC,6264
2022-05-14,LbOW,-1463.461787,29,DC,6265
2022-05-14,LbOW,-1455.026107,9,DC,6266
2022-05-14,LbOW,-1448.316813,8,DC,6267
2022-05-14,LbOW,-1440.568124,3,DC,6268
2022-05-14,LbOW,-1435.304193,9,DC,6269
2022-05-14,LbOW,-1429.451407,8,DC,6270
2022-05-14,LbOW,-1423.366693,3,DC,6271
2022-05-14,LbOW,-1416.648446,10,DC,6272
2022-05-14,LbOW,-1409.849946,3,DC,6273
2022-05-14,LbOW,-1403.104966,9,DC,6274
2022-05-14,LbOW,-1397.519877,8,DC,6275
2022-05-14,LbOW,-1391.9258,5,DC,6276
2022-05-14,LbOW,-1386.523609,5,DC,6277
2022-05-14,LbOW,-1379.725062,5,DC,6278
2022-05-14,LbOW,-1373.716185,17,DC,6279
2022-05-14,LbOW,-1366.596454,9,DC,6280
2022-05-14,LbOW,-1360.886459,29,DC,6281
2022-05-14,LbOW,-1354.96226,10,DC,6282
2022-05-14,LbOW,-1349.600218,21,DC,6283
2022-05-14,LbOW,-1341.606138,13,DC,6284
2022-05-14,LbOW,-1335.097592,8,DC,6285
2022-05-14,LbOW,-1327.803921,9,DC,6286
2022-05-14,LbOW,-1321.652294,8,DC,6287
2022-05-14,LbOW,-1313.319175,3,DC,6288
2022-05-14,LbOW,-1305.731081,3,DC,6289
2022-05-14,LbOW,-1300.007703,9,DC,6290
2022-05-14,LbOW,-1293.499123,10,DC,6291
2022-05-14,LbOW,-1278.760106,13,DC,6292
2022-05-14,LbOW,-1271.457509,29,DC,6293
2022-05-14,LbOW,-1266.389889,9,DC,6294
2022-05-14,LbOW,-1260.9564,8,DC,6295
2022-05-14,LbOW,-1254.612686,10,DC,6296
2022-05-14,LbOW,-1248.349727,9,DC,6297
2022-05-14,LbOW,-1240.485045,8,DC,6298
2022-05-14,LbOW,-1233.695459,3,DC,6299
2022-05-14,LbOW,-1227.436793,13,DC,6300
2022-05-14,LbOW,-1221.17804,29,DC,6301
2022-05-14,LbOW,-1214.336277,21,DC,6302
2022-05-14,LbOW,-1208.651655,10,DC,6303
2022-05-14,LbOW,-1201.723749,13,DC,6304
2022-05-14,LbOW,-1194.639747,29,DC,6305
2022-05-14,LbOW,-1187.475441,10,DC,6306
2022-05-14,LbOW,-1180.770863,21,DC,6307
2022-05-14,LbOW,-1174.369113,9,DC,6308
2022-05-14,LbOW,-1166.986203,8,DC,6309
2022-05-14,LbOW,-1156.7215,5,DC,6310
2022-05-14,LbOW,-1148.45532,5,DC,6311
2022-05-14,LbOW,-1142.459774,9,DC,6312
2022-05-14,LbOW,-1133.22556,3,DC,6313
2022-05-14,LbOW,-1121.48874,9,DC,6314
2022-05-14,LbOW,-1113.798026,3,DC,6315
2022-05-14,LbOW,-1106.303588,8,DC,6316
2022-05-14,LbOW,-1097.252275,3,DC,6317
2022-05-14,LbOW,-1089.512488,10,DC,6318
2022-05-14,LbOW,-1082.424003,9,DC,6319
2022-05-14,LbOW,-1074.407638,21,DC,6320
2022-05-14,LbOW,-1067.176397,29,DC,6321
2022-05-14,LbOW,-1061.033692,8,DC,6322
2022-05-14,LbOW,-1054.083445,29,DC,6323
2022-05-14,LbOW,-1045.433616,13,DC,6324
2022-05-14,LbOW,-1035.690856,29,DC,6325
2022-05-14,LbOW,-1026.676411,3,DC,6326
2022-05-14,LbOW,-1017.811279,9,DC,6327
2022-05-14,LbOW,-1012.136918,8,DC,6328
2022-05-14,LbOW,-999.3696165,9,DC,6329
2022-05-14,LbOW,-992.2632837,10,DC,6330
2022-05-14,LbOW,-984.6662467,10,DC,6331
2022-05-14,LbOW,-976.0788808,5,DC,6332
2022-05-14,LbOW,-966.4610214,8,DC,6333
2022-05-14,LbOW,-957.9271781,3,DC,6334
2022-05-14,LbOW,-948.1799547,3,DC,6335
2022-05-14,LbOW,-939.8423949,10,DC,6336
2022-05-14,LbOW,-924.6438684,17,DC,6337
2022-05-14,LbOW,-914.9278661,9,DC,6338
2022-05-14,LbOW,-906.5546196,13,DC,6339
2022-05-14,LbOW,-896.294381,9,DC,6340
2022-05-14,LbOW,-887.2252241,120,DC,6341
2022-05-14,LbOW,-878.3568109,8,DC,6342
2022-05-14,LbOW,-866.0891405,117,DC,6343
2022-05-16,LbOW,-2193.32999,NA,DC,6352
2022-05-16,LbOW,-2187.439109,20,DC,6353
2022-05-16,LbOW,-2143.449299,3,DC,6354
2022-05-16,LbOW,-2129.051623,NA,DC,6355
2022-05-16,LbOW,-2073.280086,13,DC,6356
2022-05-17,LbOW,-2372.678921,3,DC,6366
2022-05-17,LbOW,-2296.973841,9,DC,6367
2022-05-17,LbOW,-2243.543922,3,DC,6368
2022-05-17,LbOW,-2221.311154,29,DC,6369
2022-05-17,LbOW,-2199.348671,8,DC,6370
2022-05-17,LbOW,-2192.198002,29,DC,6371
2022-05-17,LbOW,-2185.877601,NA,DC,6372
2022-05-17,LbOW,-2177.234413,3,DC,6373
2022-05-17,LbOW,-2168.615221,5,DC,6374
2022-05-17,LbOW,-2157.923417,9,DC,6375
2022-05-17,LbOW,-2147.547151,17,DC,6376
2022-05-17,LbOW,-2141.101313,21,DC,6377
2022-05-17,LbOW,-2134.901512,10,DC,6378
2022-05-17,LbOW,-2127.405304,29,DC,6379
2022-05-17,LbOW,-2119.889914,115,DC,6380
2022-05-17,LbOW,-2114.51972,13,DC,6381
2022-05-17,LbOW,-2108.000671,29,DC,6382
2022-05-17,LbOW,-2097.017389,8,DC,6383
2022-05-17,LbOW,-2088.23047,29,DC,6384
2022-05-17,LbOW,-2081.05077,9,DC,6385
2022-05-17,LbOW,-2073.269905,8,DC,6386
2022-05-17,LbOW,-2065.866438,3,DC,6387
2022-05-17,LbOW,-2060.333022,116,DC,6388
2022-05-17,LbOW,-2054.367779,29,DC,6389
2022-05-17,LbOW,-2046.905127,10,DC,6390
2022-05-17,LbOW,-2039.845643,8,DC,6391
2022-05-17,LbOW,-2034.331512,3,DC,6392
2022-05-17,LbOW,-2022.914443,21,DC,6393
2022-05-17,LbOW,-2018.014593,5,DC,6394
2022-05-17,LbOW,-2010.52798,9,DC,6395
2022-05-17,LbOW,-2002.552665,8,DC,6396
2022-05-17,LbOW,-1997.513469,29,DC,6397
2022-05-17,LbOW,-1992.59866,10,DC,6398
2022-05-17,LbOW,-1984.320314,9,DC,6399
2022-05-17,LbOW,-1975.197211,17,DC,6400
2022-05-17,LbOW,-1967.384253,13,DC,6401
2022-05-17,LbOW,-1953.179009,29,DC,6402
2022-05-17,LbOW,-1945.255671,9,DC,6403
2022-05-17,LbOW,-1938.474549,13,DC,6404
2022-05-17,LbOW,-1934.510487,21,DC,6405
2022-05-17,LbOW,-1928.348483,5,DC,6406
2022-05-17,LbOW,-1923.261371,3,DC,6407
2022-05-17,LbOW,-1917.85282,10,DC,6408
2022-05-17,LbOW,-1909.257688,5,DC,6409
2022-05-17,LbOW,-1903.354862,29,DC,6410
2022-05-17,LbOW,-1898.123877,13,DC,6411
2022-05-17,LbOW,-1891.673895,10,DC,6412
2022-05-17,LbOW,-1885.699054,9,DC,6413
2022-05-17,LbOW,-1880.160901,8,DC,6414
2022-05-17,LbOW,-1875.150673,3,DC,6415
2022-05-17,LbOW,-1869.295826,9,DC,6416
2022-05-17,LbOW,-1861.612487,9,DC,6417
2022-05-17,LbOW,-1854.615445,3,DC,6418
2022-05-17,LbOW,-1848.616571,8,DC,6419
2022-05-17,LbOW,-1842.891282,17,DC,6420
2022-05-17,LbOW,-1835.025608,17,DC,6421
2022-05-17,LbOW,-1829.885786,3,DC,6422
2022-05-17,LbOW,-1824.96674,5,DC,6423
2022-05-17,LbOW,-1820.268451,116,DC,6424
2022-05-17,LbOW,-1816.544374,10,DC,6425
2022-05-17,LbOW,-1808.645064,5,DC,6426
2022-05-17,LbOW,-1799.36844,13,DC,6427
2022-05-17,LbOW,-1785.993409,10,DC,6428
2022-05-17,LbOW,-1780.090507,21,DC,6429
2022-05-17,LbOW,-1773.237437,29,DC,6430
2022-05-17,LbOW,-1768.953426,NA,DC,6431
2022-05-17,LbOW,-1764.575012,9,DC,6432
2022-05-17,LbOW,-1760.011065,8,DC,6433
2022-05-17,LbOW,-1753.628303,5,DC,6434
2022-05-17,LbOW,-1745.767312,17,DC,6435
2022-05-17,LbOW,-1740.805075,21,DC,6436
2022-05-17,LbOW,-1733.999971,9,DC,6437
2022-05-17,LbOW,-1728.245888,8,DC,6438
2022-05-17,LbOW,-1723.043614,118,DC,6439
2022-05-17,LbOW,-1718.720982,13,DC,6440
2022-05-17,LbOW,-1713.023138,10,DC,6441
2022-05-17,LbOW,-1706.501197,29,DC,6442
2022-05-17,LbOW,-1701.615738,13,DC,6443
2022-05-17,LbOW,-1695.017018,9,DC,6444
2022-05-17,LbOW,-1691.076966,NA,DC,6445
2022-05-17,LbOW,-1686.042712,5,DC,6446
2022-05-17,LbOW,-1681.603573,17,DC,6447
2022-05-17,LbOW,-1676.372565,21,DC,6448
2022-05-17,LbOW,-1672.254963,3,DC,6449
2022-05-17,LbOW,-1666.755213,8,DC,6450
2022-05-17,LbOW,-1660.401245,9,DC,6451
2022-05-17,LbOW,-1653.548175,10,DC,6452
2022-05-17,LbOW,-1647.22778,29,DC,6453
2022-05-17,LbOW,-1640.893009,3,DC,6454
2022-05-17,LbOW,-1634.039938,9,DC,6455
2022-05-17,LbOW,-1629.476007,8,DC,6456
2022-05-17,LbOW,-1623.933045,17,DC,6457
2022-05-17,LbOW,-1617.895816,5,DC,6458
2022-05-17,LbOW,-1612.530433,13,DC,6459
2022-05-17,LbOW,-1607.697771,29,DC,6460
2022-05-17,LbOW,-1601.734056,NA,DC,6461
2022-05-17,LbOW,-1597.95082,21,DC,6462
2022-05-17,LbOW,-1593.338914,5,DC,6463
2022-05-17,LbOW,-1587.915946,29,DC,6464
2022-05-17,LbOW,-1582.867325,9,DC,6465
2022-05-17,LbOW,-1576.686103,17,DC,6466
2022-05-17,LbOW,-1569.90501,3,DC,6467
2022-05-17,LbOW,-1563.272603,3,DC,6468
2022-05-17,LbOW,-1557.878449,8,DC,6469
2022-05-17,LbOW,-1552.49862,3,DC,6470
2022-05-17,LbOW,-1547.262836,10,DC,6471
2022-05-17,LbOW,-1542.094218,9,DC,6472
2022-05-17,LbOW,-1536.973612,8,DC,6473
2022-05-17,LbOW,-1531.435464,9,DC,6474
2022-05-17,LbOW,-1525.388637,17,DC,6475
2022-05-17,LbOW,-1518.636347,10,DC,6476
2022-05-17,LbOW,-1511.615317,13,DC,6477
2022-05-17,LbOW,-1505.688453,29,DC,6478
2022-05-17,LbOW,-1500.585651,21,DC,6479
2022-05-17,LbOW,-1495.787894,29,DC,6480
2022-05-17,LbOW,-1490.945634,21,DC,6481
2022-05-17,LbOW,-1485.700243,13,DC,6482
2022-05-17,LbOW,-1475.625225,5,DC,6483
2022-05-17,LbOW,-1471.494889,8,DC,6484
2022-05-17,LbOW,-1463.705986,3,DC,6485
2022-05-17,LbOW,-1457.721515,10,DC,6486
2022-05-17,LbOW,-1450.215715,13,DC,6487
2022-05-17,LbOW,-1442.388379,8,DC,6488
2022-05-17,LbOW,-1436.389493,3,DC,6489
2022-05-17,LbOW,-1431.254489,9,DC,6490
2022-05-17,LbOW,-1426.20105,8,DC,6491
2022-05-17,LbOW,-1417.793034,3,DC,6492
2022-05-17,LbOW,-1412.173272,9,DC,6493
2022-05-17,LbOW,-1406.495973,8,DC,6494
2022-05-17,LbOW,-1399.24458,29,DC,6495
2022-05-17,LbOW,-1392.780204,21,DC,6496
2022-05-17,LbOW,-1386.934938,3,DC,6497
2022-05-17,LbOW,-1381.564687,8,DC,6498
2022-05-17,LbOW,-1372.436858,3,DC,6499
2022-05-17,LbOW,-1366.20762,3,DC,6500
2022-05-17,LbOW,-1360.098405,10,DC,6501
2022-05-17,LbOW,-1354.377882,13,DC,6502
2022-05-17,LbOW,-1347.827096,29,DC,6503
2022-05-17,LbOW,-1336.652357,21,DC,6504
2022-05-17,LbOW,-1330.821488,9,DC,6505
2022-05-17,LbOW,-1323.699635,5,DC,6506
2022-05-17,LbOW,-1317.321672,17,DC,6507
2022-05-17,LbOW,-1312.709751,8,DC,6508
2022-05-17,LbOW,-1305.539881,9,DC,6509
2022-05-17,LbOW,-1299.541013,3,DC,6510
